id,document,label
2018.10.31.,[장외주식] 공모예정인 파멥신과 티로보틱스의 의미있는 반등,3
2018.11.01.,[장외주식] 19년 기업공개(IPO)예정인 티맥스소프트의 완만한 상승,3
2018.11.05.,[장외주식] 공모예정 파멥신과 승인종목 현대오일뱅크의 상승세,3
2018.11.05.,R&D '오픈이노베이션' 성과...제약사상 두번째 규모 기술수출,3
2018.11.05.,유한양행 1조4100억원 기술 수출 성공,3
2018.11.06.,[제약계 오픈이노베이션 결실]②신약개발 부담 줄이고…성공 가능성 높이고,3
2018.11.06.,[장외주식] 기업공개(IPO)종목인 셀리버리와 파멥신의 눈에 띄는 상승세,3
2018.11.06.,"장 막바지 회복한 코스닥, 소폭 약세…유한양행·휴온스글로벌↑",3
2018.11.07.,[장외주식] 상장예정 노바렉스와 셀리버리의 상승세,3
2018.11.09.,[장외주식] 공모완료 노바렉스의 상승세와 공모예정 싸이토젠의 반등,3
2018.11.12.,[장외주식] 공모예정 싸이토젠과 청구예정 바디프랜드의 눈에 띄는 상승,3
2018.11.13.,"[GBF2018]""퍼스트무버 전략을 찾아라""…글로벌바이오포럼 개막",3
2018.11.13.,이재천 에이비엘바이오 상무 사업소개,3
2018.11.13.,에이비엘바이오 사업소개하는 이재천 상무,3
2018.11.13.,에이비엘바이오 소개하는 이재천 상무,3
2018.11.13.,글로벌 바이오포럼 사업소개 나선 에이비엘바이오,3
2018.11.13.,[장외주식] 청구예정 바디프랜드의 강세와 공모예정 티로보틱스의 상승세,3
2018.11.13.,"[GBF2018]에이비엘바이오, 코스닥 예비심사 승인…연말 상장",3
2018.11.13.,"에이비엘바이오 등 4개사, 코스닥 상장 예비심사 통과",3
2018.11.13.,"거래소, 에이비엘바이오 등 4개社 코스닥 상장 예비심사 승인",3
2018.11.13.,"에이비엘바이오 등 4곳, 코스닥 상장예비심사 통과",3
2018.11.14.,`오픈 이노베이션` 전략으로 대박난 유한양행,3
2018.11.14.,"에비엘바이오ㆍ비피도 등 4개사, 코스닥 상장 예비심사 통과",3
2018.11.14.,"거래소, 코스닥 4개 업체 상장예비심사 승인",3
2018.11.14.,"영화'안시성' 특수효과 맡은 위지윅, 코스닥 상장한다",3
2018.11.14.,"거래소, 에이비엘바이오, 포인트엔지니어링, 비피도, 위지윅스튜디오 등 코스...",3
2018.11.14.,[장외주식] 공모예정 티로보틱스와 청구종목 바디프랜드의 상승,3
2018.11.14.,"[장외시황]바디프랜드, IPO청구 소식에 '상승'",3
2018.11.14.,"에이비엘바이오, 희망공모가 상단 1020억 공모 나선다",3
2018.11.14.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.14.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.14.,"[마켓인]에이비엘바이오, 증권신고서 제출…12월 코스닥 상장 추진",3
2018.11.14.,"에이비엘바이오, 증권신고서 제출…내달 코스닥 상장",3
2018.11.14.,"이중항체 신약 전문 에이비엘바이오, 코스닥 상장 선언",3
2018.11.14.,"바이오기업 에이비엘바이오, 코스닥 상장 절차 돌입",3
2018.11.14.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.14.,"에이비엘바이오,코스닥 증권신고서 제출...12월 상장 추진",3
2018.11.15.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.15.,ABL바이오 코스닥상장 증권신고서 제출,3
2018.11.15.,삼바 후폭풍...바이오벤처 '돈맥경화' 오나,3
2018.11.15.,투심 악화불구 화창한 헬스케어 IPO…에이비엘바이오 등 대어급 대기,3
2018.11.15.,"[장외시황] 티로보틱스, 수요예측 마감일 4.35%↑…파멥신 1.38%↓",3
2018.11.15.,[장외주식] 공모예정 티로보틱스와 필러업체 아크로스의 상승세,3
2018.11.15.,"에이비엘바이오, 증권 신고서 제출로 코스닥 상장 절차 돌입",3
2018.11.16.,제4회 연구개발중심 우량 제약·바이오기업 IR 개최,3
2018.11.16.,[장외주식] 공모예정 티로보틱스와 공모완료 싸이토젠의 상승세,3
2018.11.16.,바이오제네틱스 등 4개 제약바이오사 파이프라인-핵심기술 공개,3
2018.11.16.,코스피 2090선 안착…셀트리온 등 제약·바이오株 강세,3
2018.11.17.,"신약조합, 연구개발중심 우량 제약·바이오기업 IR 개최",3
2018.11.18.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.19.,"상장제약, 신약 등 '라이선스 계약' 정보 공개 확대",3
2018.11.19.,회계 불확실성 걷히자 바이오벤처 '상장 붐' 재기,3
2018.11.19.,"에이비엘바이오, 코스닥 상장 증권신고서 제출",3
2018.11.19.,에이비엘바이오 등 바이오기업이 가진 기술력은?,3
2018.11.19.,"바이오 상장 최대어 ABL바이오…일부 기관, 수백억 돈방석 예약",3
2018.11.19.,[장외주식] 공모완료한 싸이토젠의 눈에 띄는 상승세,3
2018.11.20.,파멥신·ABL바이오…코스닥 입성 앞둔 바이오株,3
2018.11.20.,R&D중심 제약바이오기업 4곳 파이프라인-핵심기술 공개,3
2018.11.21.,유망 바이오기업 4곳의 차별화 포인트는,3
2018.11.21.,"바이오신약, 직접 개발하거나 인수하거나… 파이프라인 경쟁적으로 확대",3
2018.11.21.,[장외주식] 신규주 부진에 싸이토젠과 티로보틱스의 조정 지속,3
2018.11.22.,바이오기업 기술특례 상장 '역대 최고'..연말까지 16곳,3
2018.11.22.,바이오기업 공동창업했던 유진산·이상훈…나란히 코스닥 입성,3
2018.11.23.,"거래소, IPO 목표 목매나…부실평가 ‘논란’",3
2018.11.23.,"의료용대마법 통과, 뉴프라이드 등 관련주 강세 마감…코스피·코스닥↓",3
2018.11.23.,[장외주식] 신규주 부진속에 상장예정 종목의 조정 지속,3
2018.11.26.,[장외주식] 기업공개(IPO)를 추진하는 노바셀테크놀로지의 급등,3
2018.11.28.,[장외주식] 신규주의 부진속에 기업공개(IPO)관련주 약세,3
2018.11.28.,"오전 내내 부진했던 코스피, 상승 마감…셀트리온3대장 나란히 약세",3
2018.11.29.,[장외주식] 청약과 상장일정이 겹치며 부진한 흐름의 지속,3
2018.11.29.,[장외시황] 넷마블네오 5.49%↑…전진바이오팜 0.66%↓,3
2018.11.29.,"에이비엘바이오, 中우시와 '이중항체 생산 파트너십'",3
2018.11.30.,[위클리 마켓] 日 게임업체 `에스앤케이` 내달 4~5일 수요예측,3
2018.11.30.,[초대형IB ‘줌人’]⑤ 배영규 한투證 본부장 “상장주관사 저가수수료 경쟁 ...,3
2018.11.30.,"에이비엘바이오,6천억규모 'ABL001(이중항체)' 기술이전",3
2018.11.30.,"에이비엘바이오, 트리거테라퓨틱스와 ABL001 라이선스 아웃 계약",3
2018.11.30.,"코스닥 상장 앞둔 에이비엘바이오, 트리거테라퓨틱스와 라이선스 아웃 계약",3
2018.11.30.,"에이비엘바이오, 트리거테라퓨틱스에 5.95억달러 기술 수출",3
2018.11.30.,"코스피↓ㆍ코스닥↑… 거래소, 삼바 상장적격성 실질심사 심의대상 결정",3
2018.11.30.,[장외주식] 기업공개(IPO)관련주 셀리드와 에이비엘바이오의 상승,3
2018.11.30.,"에이비엘바이오, 美트리거에 신약물질 6000억대 기술수출",3
2018.11.30.,"에이비엘바이오, 5억9500만달러 기술수출 계약",3
2018.11.30.,"정부-기업 공동개발 NOV-1501, 美 바이오 기업에 기술수출",3
2018.11.30.,"정부-기업 공동개발 `NOV-1501`, 美 바이오 기업에 기술수출",3
2018.11.30.,"NOV-1501, 미 바이오 기업에 기술수출",3
2018.11.30.,"에이비엘바이오, 美 트리거테라퓨틱스에 신약후보물질 기술 수출",3
2018.11.30.,"에이비엘바이오, 美 바이오 업체에 6700억 규모 신약 기술수출",3
2018.11.30.,"에이비엘바이오, 트리거테라퓨틱스와 ABL001 라이언스 아웃 계약",3
2018.11.30.,"에이비엘바이오, 美 업체에 신약물질 6000억원 규모 기술수출",3
2018.11.30.,[장외시황] 에이비엘바이오 2.47%↑…셀리드 5.69%↑,3
2018.11.30.,"에이비엘바이오, 신약후보물질 6억달러 규모 기술수출",3
2018.11.30.,항암신약개발 국가지원 성과...美 바이오 기업에 기술수출,3
2018.11.30.,"에이비엘바이오, 美 바이오 업체에 6700억 규모 기술 수출",3
2018.11.30.,"에이비엘바이오, 美에 6600억 신약 기술 수출",3
2018.11.30.,"정부.기업 공동개발 신약물질, 美 수출 쾌거",3
2018.12.02.,바이오 신기술 이중항체 뜨겁다는데…,3
2018.12.02.,"""돈되는 연구 집중""…벤처發 바이오 기술수출 5兆 넘었다",3
2018.12.03.,"[특징주] DSC인베스트먼트, 투자사 에이비엘바이오 신약 기술수출…강세",3
2018.12.03.,"국립암센터-에이비엘바이오, 신약후보물질 美 기업에 기술수출",3
2018.12.03.,"항암신약개발사업단-ABL바이오, 美바이오기업에 기술수출",3
2018.12.03.,암센터·바이오벤처 협업 첫 사례 나와,3
2018.12.03.,불확실성 걷히고 투자심리 회복… 상승세 탄 제약·바이오株,3
2018.12.03.,[장외주식] 신규주의 부진에도 에이비엘바이오와 셀리드의 상승세,3
2018.12.03.,[장외시황] 전진바이오팜 7.28%↓…에이비엘바이오 4.82%↑,3
2018.12.04.,"""에이비엘바이오, 실력 입증한 이중항체 개발업체""",3
2018.12.04.,"에이비엘바이오, 주목해야 할 이중항체 개발 업체-미래에셋대우",3
2018.12.04.,"바이넥스, 기술 수출 신약후보물질 'ABL001' 생산처로 선정",3
2018.12.04.,"에이비엘바이오, 후보물질 평균 약 3천억원 가치 인정에 주목-미래에셋대우",3
2018.12.04.,"미래에셋대우 ""에이비엘바이오, 실력을 입증한 이중항체 개발사""",3
2018.12.04.,"[더벨]SNK 외 3곳, IPO 수요예측…투심·자금 부족 우려",3
2018.12.04.,"바이넥스 ""에이비엘바이오 등 기술수출 제품 생산""",3
2018.12.04.,대신증권 ′IPO′ 실적 주춤..미래대우·NH투자 1·2위 부상,3
2018.12.04.,'이중항체' 개발 국내·해외 제약사들 암치료 영역서 '각축',3
2018.12.04.,"바이넥스, 바이오 의약품 대규모 기술이전 숨은 조력자",3
2018.12.04.,"바이넥스, 美 기술 수출 신약후보물질 생산처 선정",3
2018.12.04.,[12월 증시] 올해 마지막 IPO...비피도·에어부산 등 주목,3
2018.12.04.,[장외주식] 신규주의 부진속에 기업공개(IPO)관련주의 하락,3
2018.12.04.,새내기株 성적표 `울상`…바이오株 가장 부진,3
2018.12.04.,"미래에셋대우 ""에이비엘바이오, 이미 실력을 입증한 이중항체 개발사""",3
2018.12.04.,국립암센터-에이비엘바이오(주) 공동개발‘NOV-1501’美 바이오기업에 첫 기술...,3
2018.12.05.,"바이넥스, 바이오 CMO계의 조력자 역할 '톡톡'..에이비엘바이오도 위탁생산 이...",3
2018.12.05.,"[신약 기술수출 '허와 실']②기술수출 거품일까 ""악마는 디테일이 있다""",3
2018.12.05.,"제넥신, 항암제 특허 등록으로 주가 반등할까?",3
2018.12.05.,"""에이비엘바이오, 이중항체로 할증 거래 가능할 것""-SK",3
2018.12.05.,"[제약톡톡]기술수출은 진행형…에이비엘바이오, 항암ㆍ안구치료제 6억달러에 ...",3
2018.12.05.,"[병원소식] 국립암센터 국가항암신약개발사업단, ‘NOV-1501’ 美 수출 外",3
2018.12.05.,"""에이비엘바이오, 34개월만에 이중항체 신약후보물질 23개 확보""",3
2018.12.05.,"이달 19일 코스닥 상장 에이비엘바이오 ""글로벌 바이오기업으로 성장""",3
2018.12.05.,"에이비엘바이오 ""면역항암제·파킨슨병 뇌흡수치료제 트렌드리더 도약""",3
2018.12.05.,"[IPO] 에이비엘바이오 ""이중항체 플랫폼 기술력으로 도약""",3
2018.12.05.,"에이비엘바이오 ""위암치료제 개발 박차""",3
2018.12.05.,코스닥 상장 앞둔 에이비엘바이오 “글로벌 성장력 증명할 것”,3
2018.12.05.,[상장예정] 에이비엘바이오 “이중항체 플랫폼으로 조기 기술수출 확대”,3
2018.12.05.,"이상훈 에이비엘바이오 대표 ""이중항체 플랫폼 기반 글로벌 기업 도약""",3
2018.12.05.,11월 상장기업 평균 수익률 13.1%…12월 기대주는?,3
2018.12.05.,"에이비엘바이오, 설립 2년 만에 기술이전 5건… 이중항체 특화 앞세워",3
2018.12.05.,[IPO] 이상훈 에이비엘바이오 대표 “국내 유일 이중항체 플랫폼 파이프라인 ...,3
2018.12.05.,"에이비엘바이오 ""글로벌 바이오 기업으로 발돋움 할 것""",3
2018.12.05.,"에이비엘바이오 ""코스닥 상장 통해 이중항체 플랫폼 기술력 기반 글로벌 바이...",3
2018.12.05.,"[이데일리N] 에코캡, 코스닥 상장 첫날 상한가…공모가도 웃돌아 外",3
2018.12.05.,"[IPO출사표]에이비엘바이오 ""글로벌 제약사와 파트너십 강화""",3
2018.12.05.,"'이중항체 신약 개발' 에이비엘바이오, 이달 코스닥 상장",3
2018.12.05.,"[IPO 기자간담회]에이비엘바이오 ""암 치료제 초석될 것""",3
2018.12.05.,"오는 19일 상장 에이비엘바이오, ""글로벌 바이오 기업 목표""",3
2018.12.05.,"에이비엘바이오 ""이중항체 플랫폼기반 글로벌 바이오기업 도약""",3
2018.12.05.,"[시그널] 에이비엘바이오, 올해 최대 바이오 상장에 VC ‘800% 잭팟’ 기대감",3
2018.12.05.,"[미리보는 IPO]에이비엘바이오 ""창립 3년만 23개 파이프라인·5개 기술이전""",3
2018.12.05.,[IR플러스] ABL바이오 “차세대 면역 항암 항체 예상 매출 40억 달러”,3
2018.12.06.,"[IPO]에이비엘바이오, 이달 코스닥 상장...""글로벌 바이오기업으로""",3
2018.12.06.,"[장외시황] 카카오게임즈 ‘최저가’…대유에이피, 7일 코스닥 상장",3
2018.12.06.,[장외주식] 신규주의 부진속에 기업공개(IPO)관련주 조정 지속,3
2018.12.07.,[위클리 마켓] 에스엔케이 10~11일 청약공모,3
2018.12.07.,"中 기술도입 강자로 부상… K-바이오, 기술수출로 '차이나머니' 끌어온다",3
2018.12.09.,[주간증시캘린더]이노메트리·뉴트리·머큐리 등 연말 앞두고 신규 상장 잇달...,3
2018.12.09.,에이비엘바이오·디케이티 등 4곳 일반 청약,3
2018.12.10.,"제약바이오,올해 11개 테마 4조9천억 기술수출-미국 '최다'",3
2018.12.10.,"에이비엘바이오·유틸렉스, 일반 청약 진행",3
2018.12.10.,뜨는 바이오산업…올해 VC투자 85%·상장기업 160% 증가,3
2018.12.10.,[장외주식] 온라인게임주 블루홀과 삼성계열주 시큐아이의 상승,3
2018.12.10.,"에이비엘바이오, 기관수요 예측 성공…공모가 1만5000원",3
2018.12.10.,"[마켓인]에이비엘바이오, 공모가 1만5000원 확정",3
2018.12.10.,"에이비엘바이오, 공모가 1만5000원 확정",3
2018.12.10.,오늘의 증시 메모[12월 11일],3
2018.12.10.,"에이비엘바이오, 공모가 1만5000원으로 최종 '확정'",3
2018.12.10.,"에이비엘바이오, 공모가 1만5000원 확정…19일 코스닥 상장",3
2018.12.10.,오늘의 증시 일정 (12월 11일),3
2018.12.10.,에이비엘바이오 공모가 1만5000원 확정…11~12일 일반공모 청약,3
2018.12.10.,에이비엘바이오 공모가 1만5천원 확정,3
2018.12.10.,에이비엘바이오 공모가 15000원 확정,3
2018.12.10.,'제2의 바이오벤처 붐' 온다…3년간 설립된 벤처수 역대 최고,3
2018.12.11.,[코스닥 메모] (11일) 변경상장 교보비엔케이스팩→나무기술(상호변경) 등,3
2018.12.11.,"[공시+]에이비엘바이오, 공모가 1만5000원 확정",3
2018.12.11.,"에이비엘바이오, 공모가 1만5000원 확정…19일 코스닥 상장",3
